code,year,population,month,vlookup
AR,2000,2678588,12,AR+2000+12
CA,2000,33987977,12,CA+2000+12
CO,2000,4326921,12,CO+2000+12
CT,2000,3411777,12,CT+2000+12
DE,2000,786373,12,DE+2000+12
DC,2000,572046,12,DC+2000+12
FL,2000,16047515,12,FL+2000+12
GA,2000,8227303,12,GA+2000+12
HI,2000,1213519,12,HI+2000+12
ID,2000,1299430,12,ID+2000+12
IL,2000,12434161,12,IL+2000+12
IN,2000,6091866,12,IN+2000+12
IA,2000,2929067,12,IA+2000+12
KS,2000,2693681,12,KS+2000+12
KY,2000,4049021,12,KY+2000+12
LA,2000,4471885,12,LA+2000+12
ME,2000,1277072,12,ME+2000+12
MD,2000,5311034,12,MD+2000+12
MA,2000,6361104,12,MA+2000+12
MI,2000,9952450,12,MI+2000+12
MN,2000,4933692,12,MN+2000+12
MS,2000,2848353,12,MS+2000+12
MO,2000,5607285,12,MO+2000+12
MT,2000,903773,12,MT+2000+12
NE,2000,1713820,12,NE+2000+12
NV,2000,2018741,12,NV+2000+12
NH,2000,1239882,12,NH+2000+12
NJ,2000,8430621,12,NJ+2000+12
NM,2000,1821204,12,NM+2000+12
NY,2000,19001780,12,NY+2000+12
NC,2000,8081614,12,NC+2000+12
ND,2000,642023,12,ND+2000+12
OH,2000,11363543,12,OH+2000+12
OK,2000,3454365,12,OK+2000+12
OR,2000,3429708,12,OR+2000+12
PA,2000,12284173,12,PA+2000+12
RI,2000,1050268,12,RI+2000+12
SC,2000,4024223,12,SC+2000+12
SD,2000,755844,12,SD+2000+12
TN,2000,5703719,12,TN+2000+12
TX,2000,20944499,12,TX+2000+12
UT,2000,2244502,12,UT+2000+12
VT,2000,609618,12,VT+2000+12
VA,2000,7105817,12,VA+2000+12
WA,2000,5910512,12,WA+2000+12
WV,2000,1807021,12,WV+2000+12
WI,2000,5373999,12,WI+2000+12
WY,2000,494300,12,WY+2000+12
PR,2000,3810605,12,PR+2000+12
AL,2001,4467634,1,AL+2001+1
AK,2001,633714,1,AK+2001+1
AZ,2001,5273477,1,AZ+2001+1
AR,2001,2691571,1,AR+2001+1
CA,2001,34479458,1,CA+2001+1
CO,2001,4425687,1,CO+2001+1
CT,2001,3432835,1,CT+2001+1
DE,2001,795699,1,DE+2001+1
DC,2001,574504,1,DC+2001+1
FL,2001,16356966,1,FL+2001+1
GA,2001,8377038,1,GA+2001+1
HI,2001,1225948,1,HI+2001+1
ID,2001,1319962,1,ID+2001+1
IL,2001,12488445,1,IL+2001+1
IN,2001,6127760,1,IN+2001+1
IA,2001,2931997,1,IA+2001+1
KS,2001,2702162,1,KS+2001+1
KY,2001,4068132,1,KY+2001+1
LA,2001,4477875,1,LA+2001+1
ME,2001,1285692,1,ME+2001+1
MD,2001,5374691,1,MD+2001+1
MA,2001,6397634,1,MA+2001+1
MI,2001,9991120,1,MI+2001+1
MN,2001,4982796,1,MN+2001+1
MS,2001,2852994,1,MS+2001+1
MO,2001,5641142,1,MO+2001+1
MT,2001,906961,1,MT+2001+1
NE,2001,1719836,1,NE+2001+1
NV,2001,2098399,1,NV+2001+1
NH,2001,1255517,1,NH+2001+1
NJ,2001,8492671,1,NJ+2001+1
NM,2001,1831690,1,NM+2001+1
NY,2001,19082838,1,NY+2001+1
NC,2001,8210122,1,NC+2001+1
ND,2001,639062,1,ND+2001+1
OH,2001,11387404,1,OH+2001+1
OK,2001,3467100,1,OK+2001+1
OR,2001,3467937,1,OR+2001+1
PA,2001,12298970,1,PA+2001+1
RI,2001,1057142,1,RI+2001+1
SC,2001,4064995,1,SC+2001+1
SD,2001,757972,1,SD+2001+1
TN,2001,5750789,1,TN+2001+1
TX,2001,21319622,1,TX+2001+1
UT,2001,2283715,1,UT+2001+1
VT,2001,612223,1,VT+2001+1
VA,2001,7198362,1,VA+2001+1
WA,2001,5985722,1,WA+2001+1
WV,2001,1801481,1,WV+2001+1
WI,2001,5406835,1,WI+2001+1
WY,2001,494657,1,WY+2001+1
PR,2001,3818774,1,PR+2001+1
AL,2001,4467634,2,AL+2001+2
AK,2001,633714,2,AK+2001+2
AZ,2001,5273477,2,AZ+2001+2
AR,2001,2691571,2,AR+2001+2
CA,2001,34479458,2,CA+2001+2
CO,2001,4425687,2,CO+2001+2
CT,2001,3432835,2,CT+2001+2
DE,2001,795699,2,DE+2001+2
DC,2001,574504,2,DC+2001+2
FL,2001,16356966,2,FL+2001+2
GA,2001,8377038,2,GA+2001+2
HI,2001,1225948,2,HI+2001+2
ID,2001,1319962,2,ID+2001+2
IL,2001,12488445,2,IL+2001+2
IN,2001,6127760,2,IN+2001+2
IA,2001,2931997,2,IA+2001+2
KS,2001,2702162,2,KS+2001+2
KY,2001,4068132,2,KY+2001+2
LA,2001,4477875,2,LA+2001+2
ME,2001,1285692,2,ME+2001+2
MD,2001,5374691,2,MD+2001+2
MA,2001,6397634,2,MA+2001+2
MI,2001,9991120,2,MI+2001+2
MN,2001,4982796,2,MN+2001+2
MS,2001,2852994,2,MS+2001+2
MO,2001,5641142,2,MO+2001+2
MT,2001,906961,2,MT+2001+2
NE,2001,1719836,2,NE+2001+2
NV,2001,2098399,2,NV+2001+2
NH,2001,1255517,2,NH+2001+2
NJ,2001,8492671,2,NJ+2001+2
NM,2001,1831690,2,NM+2001+2
NY,2001,19082838,2,NY+2001+2
NC,2001,8210122,2,NC+2001+2
ND,2001,639062,2,ND+2001+2
OH,2001,11387404,2,OH+2001+2
OK,2001,3467100,2,OK+2001+2
OR,2001,3467937,2,OR+2001+2
PA,2001,12298970,2,PA+2001+2
RI,2001,1057142,2,RI+2001+2
SC,2001,4064995,2,SC+2001+2
SD,2001,757972,2,SD+2001+2
TN,2001,5750789,2,TN+2001+2
TX,2001,21319622,2,TX+2001+2
UT,2001,2283715,2,UT+2001+2
VT,2001,612223,2,VT+2001+2
VA,2001,7198362,2,VA+2001+2
WA,2001,5985722,2,WA+2001+2
WV,2001,1801481,2,WV+2001+2
WI,2001,5406835,2,WI+2001+2
WY,2001,494657,2,WY+2001+2
PR,2001,3818774,2,PR+2001+2
AL,2001,4467634,3,AL+2001+3
AK,2001,633714,3,AK+2001+3
AZ,2001,5273477,3,AZ+2001+3
AR,2001,2691571,3,AR+2001+3
CA,2001,34479458,3,CA+2001+3
CO,2001,4425687,3,CO+2001+3
CT,2001,3432835,3,CT+2001+3
DE,2001,795699,3,DE+2001+3
DC,2001,574504,3,DC+2001+3
FL,2001,16356966,3,FL+2001+3
GA,2001,8377038,3,GA+2001+3
HI,2001,1225948,3,HI+2001+3
ID,2001,1319962,3,ID+2001+3
IL,2001,12488445,3,IL+2001+3
IN,2001,6127760,3,IN+2001+3
IA,2001,2931997,3,IA+2001+3
KS,2001,2702162,3,KS+2001+3
KY,2001,4068132,3,KY+2001+3
LA,2001,4477875,3,LA+2001+3
ME,2001,1285692,3,ME+2001+3
MD,2001,5374691,3,MD+2001+3
MA,2001,6397634,3,MA+2001+3
MI,2001,9991120,3,MI+2001+3
MN,2001,4982796,3,MN+2001+3
MS,2001,2852994,3,MS+2001+3
MO,2001,5641142,3,MO+2001+3
MT,2001,906961,3,MT+2001+3
NE,2001,1719836,3,NE+2001+3
NV,2001,2098399,3,NV+2001+3
NH,2001,1255517,3,NH+2001+3
NJ,2001,8492671,3,NJ+2001+3
NM,2001,1831690,3,NM+2001+3
NY,2001,19082838,3,NY+2001+3
NC,2001,8210122,3,NC+2001+3
ND,2001,639062,3,ND+2001+3
OH,2001,11387404,3,OH+2001+3
OK,2001,3467100,3,OK+2001+3
OR,2001,3467937,3,OR+2001+3
PA,2001,12298970,3,PA+2001+3
RI,2001,1057142,3,RI+2001+3
SC,2001,4064995,3,SC+2001+3
SD,2001,757972,3,SD+2001+3
TN,2001,5750789,3,TN+2001+3
TX,2001,21319622,3,TX+2001+3
UT,2001,2283715,3,UT+2001+3
VT,2001,612223,3,VT+2001+3
VA,2001,7198362,3,VA+2001+3
WA,2001,5985722,3,WA+2001+3
WV,2001,1801481,3,WV+2001+3
WI,2001,5406835,3,WI+2001+3
WY,2001,494657,3,WY+2001+3
PR,2001,3818774,3,PR+2001+3
AL,2001,4467634,4,AL+2001+4
AK,2001,633714,4,AK+2001+4
AZ,2001,5273477,4,AZ+2001+4
AR,2001,2691571,4,AR+2001+4
CA,2001,34479458,4,CA+2001+4
CO,2001,4425687,4,CO+2001+4
CT,2001,3432835,4,CT+2001+4
DE,2001,795699,4,DE+2001+4
DC,2001,574504,4,DC+2001+4
FL,2001,16356966,4,FL+2001+4
GA,2001,8377038,4,GA+2001+4
HI,2001,1225948,4,HI+2001+4
ID,2001,1319962,4,ID+2001+4
IL,2001,12488445,4,IL+2001+4
IN,2001,6127760,4,IN+2001+4
IA,2001,2931997,4,IA+2001+4
KS,2001,2702162,4,KS+2001+4
KY,2001,4068132,4,KY+2001+4
LA,2001,4477875,4,LA+2001+4
ME,2001,1285692,4,ME+2001+4
MD,2001,5374691,4,MD+2001+4
MA,2001,6397634,4,MA+2001+4
MI,2001,9991120,4,MI+2001+4
MN,2001,4982796,4,MN+2001+4
MS,2001,2852994,4,MS+2001+4
MO,2001,5641142,4,MO+2001+4
MT,2001,906961,4,MT+2001+4
NE,2001,1719836,4,NE+2001+4
NV,2001,2098399,4,NV+2001+4
NH,2001,1255517,4,NH+2001+4
NJ,2001,8492671,4,NJ+2001+4
NM,2001,1831690,4,NM+2001+4
NY,2001,19082838,4,NY+2001+4
NC,2001,8210122,4,NC+2001+4
ND,2001,639062,4,ND+2001+4
OH,2001,11387404,4,OH+2001+4
OK,2001,3467100,4,OK+2001+4
OR,2001,3467937,4,OR+2001+4
PA,2001,12298970,4,PA+2001+4
RI,2001,1057142,4,RI+2001+4
SC,2001,4064995,4,SC+2001+4
SD,2001,757972,4,SD+2001+4
TN,2001,5750789,4,TN+2001+4
TX,2001,21319622,4,TX+2001+4
UT,2001,2283715,4,UT+2001+4
VT,2001,612223,4,VT+2001+4
VA,2001,7198362,4,VA+2001+4
WA,2001,5985722,4,WA+2001+4
WV,2001,1801481,4,WV+2001+4
WI,2001,5406835,4,WI+2001+4
WY,2001,494657,4,WY+2001+4
PR,2001,3818774,4,PR+2001+4
AL,2001,4467634,5,AL+2001+5
AK,2001,633714,5,AK+2001+5
AZ,2001,5273477,5,AZ+2001+5
AR,2001,2691571,5,AR+2001+5
CA,2001,34479458,5,CA+2001+5
CO,2001,4425687,5,CO+2001+5
CT,2001,3432835,5,CT+2001+5
DE,2001,795699,5,DE+2001+5
DC,2001,574504,5,DC+2001+5
FL,2001,16356966,5,FL+2001+5
GA,2001,8377038,5,GA+2001+5
HI,2001,1225948,5,HI+2001+5
ID,2001,1319962,5,ID+2001+5
IL,2001,12488445,5,IL+2001+5
IN,2001,6127760,5,IN+2001+5
IA,2001,2931997,5,IA+2001+5
KS,2001,2702162,5,KS+2001+5
KY,2001,4068132,5,KY+2001+5
LA,2001,4477875,5,LA+2001+5
ME,2001,1285692,5,ME+2001+5
MD,2001,5374691,5,MD+2001+5
MA,2001,6397634,5,MA+2001+5
MI,2001,9991120,5,MI+2001+5
MN,2001,4982796,5,MN+2001+5
MS,2001,2852994,5,MS+2001+5
MO,2001,5641142,5,MO+2001+5
MT,2001,906961,5,MT+2001+5
NE,2001,1719836,5,NE+2001+5
NV,2001,2098399,5,NV+2001+5
NH,2001,1255517,5,NH+2001+5
NJ,2001,8492671,5,NJ+2001+5
NM,2001,1831690,5,NM+2001+5
NY,2001,19082838,5,NY+2001+5
NC,2001,8210122,5,NC+2001+5
ND,2001,639062,5,ND+2001+5
OH,2001,11387404,5,OH+2001+5
OK,2001,3467100,5,OK+2001+5
OR,2001,3467937,5,OR+2001+5
PA,2001,12298970,5,PA+2001+5
RI,2001,1057142,5,RI+2001+5
SC,2001,4064995,5,SC+2001+5
SD,2001,757972,5,SD+2001+5
TN,2001,5750789,5,TN+2001+5
TX,2001,21319622,5,TX+2001+5
UT,2001,2283715,5,UT+2001+5
VT,2001,612223,5,VT+2001+5
VA,2001,7198362,5,VA+2001+5
WA,2001,5985722,5,WA+2001+5
WV,2001,1801481,5,WV+2001+5
WI,2001,5406835,5,WI+2001+5
WY,2001,494657,5,WY+2001+5
PR,2001,3818774,5,PR+2001+5
AL,2001,4467634,6,AL+2001+6
AK,2001,633714,6,AK+2001+6
AZ,2001,5273477,6,AZ+2001+6
AR,2001,2691571,6,AR+2001+6
CA,2001,34479458,6,CA+2001+6
CO,2001,4425687,6,CO+2001+6
CT,2001,3432835,6,CT+2001+6
DE,2001,795699,6,DE+2001+6
DC,2001,574504,6,DC+2001+6
FL,2001,16356966,6,FL+2001+6
GA,2001,8377038,6,GA+2001+6
HI,2001,1225948,6,HI+2001+6
ID,2001,1319962,6,ID+2001+6
IL,2001,12488445,6,IL+2001+6
IN,2001,6127760,6,IN+2001+6
IA,2001,2931997,6,IA+2001+6
KS,2001,2702162,6,KS+2001+6
KY,2001,4068132,6,KY+2001+6
LA,2001,4477875,6,LA+2001+6
ME,2001,1285692,6,ME+2001+6
MD,2001,5374691,6,MD+2001+6
MA,2001,6397634,6,MA+2001+6
MI,2001,9991120,6,MI+2001+6
MN,2001,4982796,6,MN+2001+6
MS,2001,2852994,6,MS+2001+6
MO,2001,5641142,6,MO+2001+6
MT,2001,906961,6,MT+2001+6
NE,2001,1719836,6,NE+2001+6
NV,2001,2098399,6,NV+2001+6
NH,2001,1255517,6,NH+2001+6
NJ,2001,8492671,6,NJ+2001+6
NM,2001,1831690,6,NM+2001+6
NY,2001,19082838,6,NY+2001+6
NC,2001,8210122,6,NC+2001+6
ND,2001,639062,6,ND+2001+6
OH,2001,11387404,6,OH+2001+6
OK,2001,3467100,6,OK+2001+6
OR,2001,3467937,6,OR+2001+6
PA,2001,12298970,6,PA+2001+6
RI,2001,1057142,6,RI+2001+6
SC,2001,4064995,6,SC+2001+6
SD,2001,757972,6,SD+2001+6
TN,2001,5750789,6,TN+2001+6
TX,2001,21319622,6,TX+2001+6
UT,2001,2283715,6,UT+2001+6
